,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Address Type,City,Landmark,Status,Borough
51636,10/20/2013 07:17:15 PM,10/20/2013 11:54:04 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11234.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51637,10/20/2013 07:17:00 PM,10/21/2013 10:38:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11228.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
51638,10/20/2013 07:17:00 PM,10/21/2013 12:00:00 PM,DSNY,BCC - Queens East,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11691.0,INTERSECTION,Far Rockaway,,Closed,QUEENS
51639,10/20/2013 07:16:58 PM,10/20/2013 11:52:58 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462.0,ADDRESS,BRONX,,Closed,BRONX
51640,10/20/2013 07:15:00 PM,10/20/2013 07:30:00 PM,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,,INTERSECTION,,,Closed,MANHATTAN
51641,10/20/2013 07:14:26 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10007.0,ADDRESS,NEW YORK,,Assigned,MANHATTAN
51642,10/20/2013 07:13:13 PM,10/20/2013 08:20:31 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51643,10/20/2013 07:12:01 PM,10/20/2013 10:36:04 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
51644,10/20/2013 07:12:00 PM,10/23/2013 12:30:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10013.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51645,10/20/2013 07:11:35 PM,10/21/2013 12:55:07 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235.0,LATLONG,BROOKLYN,,Closed,BROOKLYN
51646,10/20/2013 07:10:55 PM,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10023.0,ADDRESS,NEW YORK,,Open,MANHATTAN
51647,10/20/2013 07:10:48 PM,,EDC,Economic Development Corporation,Noise - Helicopter,News Gathering,Above Address,11201.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
51648,10/20/2013 07:10:09 PM,10/20/2013 10:21:15 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105.0,ADDRESS,ASTORIA,,Closed,QUEENS
51649,10/20/2013 07:09:05 PM,10/20/2013 08:27:47 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420.0,ADDRESS,SOUTH OZONE PARK,,Closed,QUEENS
51650,10/20/2013 07:08:00 PM,10/21/2013 10:39:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,INTERSECTION,,,Closed,BROOKLYN
51651,10/20/2013 07:07:00 PM,10/21/2013 10:02:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11364.0,INTERSECTION,Oakland Gardens,,Closed,QUEENS
51652,10/20/2013 07:05:47 PM,10/21/2013 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11419.0,ADDRESS,South Richmond Hill,,Closed,QUEENS
51653,10/20/2013 07:03:49 PM,10/20/2013 09:09:08 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461.0,ADDRESS,BRONX,,Closed,BRONX
51654,10/20/2013 07:03:14 PM,10/21/2013 07:06:35 PM,DOF,Department of Finance,DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,,,,,,Closed,Unspecified
51655,10/20/2013 07:01:46 PM,10/20/2013 07:09:03 PM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10039.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51656,10/20/2013 07:01:44 PM,10/20/2013 11:28:46 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51657,10/20/2013 07:01:20 PM,10/20/2013 09:11:13 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11423.0,ADDRESS,HOLLIS,,Closed,QUEENS
51658,10/20/2013 07:00:04 PM,10/20/2013 09:37:12 PM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10002.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51659,10/20/2013 06:59:29 PM,10/20/2013 08:24:40 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51660,10/20/2013 06:59:25 PM,10/21/2013 01:30:37 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10014.0,LATLONG,NEW YORK,,Closed,MANHATTAN
51661,10/20/2013 06:57:28 PM,10/20/2013 07:45:11 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10310.0,ADDRESS,STATEN ISLAND,,Closed,STATEN ISLAND
51662,10/20/2013 06:57:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,INTERSECTION,,,Assigned,BRONX
51663,10/20/2013 06:55:42 PM,10/20/2013 07:12:08 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368.0,INTERSECTION,CORONA,,Closed,QUEENS
51664,10/20/2013 06:55:40 PM,10/20/2013 07:04:53 PM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10039.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51665,10/20/2013 06:54:00 PM,10/21/2013 12:00:00 PM,DSNY,Bronx 11,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10462.0,ADDRESS,BRONX,,Closed,BRONX
51666,10/20/2013 06:53:56 PM,10/20/2013 07:37:57 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51667,10/20/2013 06:53:27 PM,10/21/2013 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,11691.0,ADDRESS,Far Rockaway,,Closed,QUEENS
51668,10/20/2013 06:53:18 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10022.0,ADDRESS,NEW YORK,,Assigned,MANHATTAN
51669,10/20/2013 06:52:48 PM,10/20/2013 11:27:43 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51670,10/20/2013 06:51:01 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11216.0,ADDRESS,BROOKLYN,,Assigned,BROOKLYN
51671,10/20/2013 06:50:47 PM,10/20/2013 08:56:38 PM,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,10040.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51672,10/20/2013 06:48:45 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10019.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
51673,10/20/2013 06:48:42 PM,10/25/2013 01:58:22 PM,DOT,Department of Transportation,DOT Literature Request,2013 Alternate Side Parking Calendar - English,,,,,,Closed,Unspecified
51674,10/20/2013 06:47:36 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10023.0,INTERSECTION,NEW YORK,,Assigned,MANHATTAN
51675,10/20/2013 06:46:08 PM,10/21/2013 01:12:44 PM,FDNY,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,On Site Test,Street Address,11375.0,ADDRESS,FOREST HILLS,,Closed,QUEENS
51676,10/20/2013 06:45:17 PM,10/25/2013 02:00:21 PM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11201.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
51677,10/20/2013 06:44:00 PM,10/24/2013 12:01:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,INTERSECTION,,,Closed,MANHATTAN
51678,10/20/2013 06:42:53 PM,10/20/2013 09:00:49 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11105.0,ADDRESS,ASTORIA,,Closed,QUEENS
51679,10/20/2013 06:42:42 PM,10/20/2013 06:48:18 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51680,10/20/2013 06:41:45 PM,10/20/2013 11:03:21 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51681,10/20/2013 06:41:06 PM,10/21/2013 12:16:58 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11103.0,ADDRESS,ASTORIA,,Closed,QUEENS
51682,10/20/2013 06:39:05 PM,10/20/2013 07:19:20 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11420.0,ADDRESS,SOUTH OZONE PARK,,Closed,QUEENS
51683,10/20/2013 06:38:22 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11249.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
51684,10/20/2013 06:34:27 PM,10/20/2013 09:02:55 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11105.0,ADDRESS,ASTORIA,,Closed,QUEENS
51685,10/20/2013 06:34:26 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11249.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
51686,10/20/2013 06:34:00 PM,,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11229.0,INTERSECTION,BROOKLYN,,Open,BROOKLYN
51687,10/20/2013 06:32:51 PM,10/28/2013 09:11:43 AM,DOT,Department of Transportation,Street Sign - Damaged,One Way,Street,10467.0,INTERSECTION,BRONX,,Closed,BRONX
51688,10/20/2013 06:30:41 PM,,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,11211.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
51689,10/20/2013 06:30:00 PM,10/21/2013 09:55:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11423.0,INTERSECTION,Hollis,,Closed,QUEENS
51690,10/20/2013 06:28:43 PM,10/24/2013 02:51:53 PM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,11201.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
51691,10/20/2013 06:28:01 PM,10/21/2013 02:58:36 AM,DOT,Department of Transportation,Highway Condition,Dead Animal,Highway,11207.0,,NEW YORK,,Closed,BROOKLYN
51692,10/20/2013 06:27:31 PM,10/23/2013 10:29:44 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,10025.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51693,10/20/2013 06:26:33 PM,10/20/2013 06:37:55 PM,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,10039.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51694,10/20/2013 06:24:44 PM,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,1-2 Family Mixed Use Building,11211.0,ADDRESS,BROOKLYN,,Open,BROOKLYN
51695,10/20/2013 06:24:38 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10013.0,ADDRESS,NEW YORK,,Open,MANHATTAN
51696,10/20/2013 06:23:55 PM,10/20/2013 10:03:25 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10025.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51697,10/20/2013 06:23:00 PM,10/21/2013 10:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11357.0,INTERSECTION,Whitestone,,Closed,QUEENS
51698,10/20/2013 06:21:00 PM,10/20/2013 06:50:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11423.0,INTERSECTION,Hollis,,Closed,QUEENS
51699,10/20/2013 06:19:24 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Damaged/Defective Goods,,10306.0,ADDRESS,STATEN ISLAND,,Open,STATEN ISLAND
51700,10/20/2013 06:19:08 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10003.0,INTERSECTION,NEW YORK,,Open,MANHATTAN
51701,10/20/2013 06:16:00 PM,10/21/2013 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11435.0,ADDRESS,Jamaica,,Closed,QUEENS
51702,10/20/2013 06:14:44 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10019.0,INTERSECTION,NEW YORK,,Assigned,MANHATTAN
51703,10/20/2013 06:13:16 PM,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10040.0,ADDRESS,NEW YORK,,Open,MANHATTAN
51704,10/20/2013 06:13:12 PM,10/20/2013 09:06:01 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10473.0,BLOCKFACE,BRONX,,Closed,BRONX
51705,10/20/2013 06:11:46 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10014.0,ADDRESS,NEW YORK,,Assigned,MANHATTAN
51706,10/20/2013 06:10:28 PM,10/25/2013 10:36:39 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,10016.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51707,10/20/2013 06:08:33 PM,,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,,,,,,Open,Unspecified
51708,10/20/2013 06:07:58 PM,10/21/2013 09:03:33 AM,DOT,Department of Transportation,Broken Muni Meter,Credit Card Stuck in Meter,Street,10012.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51709,10/20/2013 06:07:57 PM,10/25/2013 02:00:42 PM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11201.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51710,10/20/2013 06:07:33 PM,10/20/2013 11:27:42 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51711,10/20/2013 06:07:32 PM,10/20/2013 07:54:33 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11432.0,ADDRESS,JAMAICA,,Closed,QUEENS
51712,10/20/2013 06:06:33 PM,10/20/2013 09:58:11 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11208.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
51713,10/20/2013 06:06:24 PM,,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,,,,,,Open,Unspecified
51714,10/20/2013 06:04:07 PM,10/20/2013 10:26:30 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11206.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51715,10/20/2013 06:03:49 PM,,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,,,,,,Open,Unspecified
51716,10/20/2013 06:03:08 PM,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,10128.0,,NEW YORK,,Assigned,MANHATTAN
51717,10/20/2013 06:01:36 PM,,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,,,,,,Open,Unspecified
51718,10/20/2013 06:01:10 PM,10/20/2013 09:29:55 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11235.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51719,10/20/2013 06:00:50 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,False Advertising,,10458.0,INTERSECTION,BRONX,,Open,BRONX
51720,10/20/2013 05:59:39 PM,10/20/2013 08:42:15 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10035.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51721,10/20/2013 05:57:55 PM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11420.0,ADDRESS,South Ozone Park,,Open,QUEENS
51722,10/20/2013 05:55:56 PM,10/20/2013 06:35:49 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10039.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51723,10/20/2013 05:54:35 PM,10/20/2013 07:36:53 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10033.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51724,10/20/2013 05:53:31 PM,10/20/2013 11:03:22 PM,NYPD,New York City Police Department,Homeless Encampment,,Street/Sidewalk,11235.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
51725,10/20/2013 05:53:22 PM,10/20/2013 07:46:14 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378.0,ADDRESS,MASPETH,,Closed,QUEENS
51726,10/20/2013 05:52:00 PM,10/22/2013 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11209.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51727,10/20/2013 05:50:00 PM,10/20/2013 06:20:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,INTERSECTION,,,Closed,BRONX
51728,10/20/2013 05:48:27 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Kitchen/Food Prep Area,Other (Explain Below),11694.0,ADDRESS,ROCKAWAY PARK,,Assigned,QUEENS
51729,10/20/2013 05:48:25 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11206.0,INTERSECTION,BROOKLYN,,Assigned,BROOKLYN
51730,10/20/2013 05:48:00 PM,10/20/2013 07:05:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,INTERSECTION,,,Closed,BROOKLYN
51731,10/20/2013 05:46:38 PM,,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,10035.0,ADDRESS,NEW YORK,,Open,MANHATTAN
51732,10/20/2013 05:45:13 PM,,DOT,Department of Transportation,Street Condition,Wear & Tear,,10035.0,INTERSECTION,NEW YORK,,Pending,MANHATTAN
51733,10/20/2013 05:44:48 PM,10/20/2013 10:00:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10029.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
51734,10/20/2013 05:44:20 PM,10/20/2013 09:20:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10075.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51735,10/20/2013 05:43:51 PM,10/20/2013 08:55:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10021.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51736,10/20/2013 05:43:21 PM,10/21/2013 08:32:28 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11374.0,ADDRESS,REGO PARK,,Closed,QUEENS
51737,10/20/2013 05:43:20 PM,10/20/2013 07:45:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,,INTERSECTION,,,Closed,MANHATTAN
51738,10/20/2013 05:42:51 PM,10/20/2013 10:14:57 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11421.0,ADDRESS,WOODHAVEN,,Closed,QUEENS
51739,10/20/2013 05:42:50 PM,10/20/2013 06:55:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10025.0,ADDRESS,NEW YORK,,Closed,MANHATTAN
51740,10/20/2013 05:42:17 PM,10/20/2013 05:55:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10018.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51741,10/20/2013 05:41:51 PM,10/20/2013 05:05:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10018.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
51742,10/20/2013 05:41:26 PM,10/20/2013 04:40:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10036.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
51743,10/20/2013 05:41:24 PM,10/20/2013 05:59:36 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11416.0,ADDRESS,OZONE PARK,,Closed,QUEENS
51744,10/20/2013 05:40:49 PM,10/20/2013 06:40:01 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467.0,ADDRESS,BRONX,,Closed,BRONX
51745,10/20/2013 05:40:47 PM,10/20/2013 08:01:47 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10469.0,ADDRESS,BRONX,,Closed,BRONX
51746,10/20/2013 05:40:46 PM,10/20/2013 04:23:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10036.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
51747,10/20/2013 05:40:35 PM,10/20/2013 07:59:43 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11418.0,ADDRESS,RICHMOND HILL,,Closed,QUEENS
51748,10/20/2013 05:40:07 PM,10/20/2013 04:10:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10112.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
51749,10/20/2013 05:40:00 PM,10/20/2013 09:33:00 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10459.0,ADDRESS,BRONX,,Closed,BRONX
51750,10/20/2013 05:39:00 PM,10/20/2013 05:39:00 PM,DSNY,BCC - Brooklyn North,Derelict Vehicles,14 Derelict Vehicles,Street,11233.0,ADDRESS,BROOKLYN,,Pending,BROOKLYN
51751,10/20/2013 05:38:14 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10019.0,ADDRESS,NEW YORK,,Assigned,MANHATTAN
51752,10/20/2013 05:38:14 PM,10/20/2013 05:50:23 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10019.0,BLOCKFACE,NEW YORK,,Closed,MANHATTAN
51753,10/20/2013 05:36:35 PM,10/20/2013 07:12:08 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11373.0,ADDRESS,ELMHURST,,Closed,QUEENS
51754,10/20/2013 05:36:00 PM,10/21/2013 12:00:00 PM,DSNY,BCC - Brooklyn South,Other Enforcement,E10 Obstruction (Street/Sidewalk),Sidewalk,11229.0,ADDRESS,BROOKLYN,,Closed,BROOKLYN
51755,10/20/2013 05:35:17 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11374.0,ADDRESS,REGO PARK,,Open,QUEENS
51756,10/20/2013 05:35:00 PM,10/22/2013 12:00:00 PM,DSNY,BCC - Queens West,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11378.0,ADDRESS,Maspeth,,Closed,QUEENS
51757,10/20/2013 05:34:57 PM,10/29/2013 10:03:15 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11421.0,ADDRESS,WOODHAVEN,,Closed,QUEENS
51758,10/20/2013 05:34:39 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10001.0,INTERSECTION,NEW YORK,,Assigned,MANHATTAN
51759,10/20/2013 05:34:19 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,10017.0,ADDRESS,NEW YORK,,Assigned,MANHATTAN
51760,10/20/2013 05:33:26 PM,10/20/2013 01:55:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11206.0,INTERSECTION,BROOKLYN,,Closed,BROOKLYN
51761,10/20/2013 05:33:00 PM,10/25/2013 03:51:57 PM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,11354.0,INTERSECTION,FLUSHING,,Closed,QUEENS
51762,10/20/2013 05:33:00 PM,10/22/2013 12:00:00 PM,DSNY,Manhattan 04,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10019.0,INTERSECTION,NEW YORK,,Closed,MANHATTAN
